companyEquipmentPmTemplateId,pmTypeId,pmName,intervalHours,intervalDays,intervalOdometer,fixedDate,fixedHours,fixedOdometer,partsNote,workNote,triggerDays,triggerHours,triggerOdometer,isDeleted,createdTimestampUtc,createdByUserId,applyChangesToChildren,companyId,uuid
2644,1,"2000 HR SERVICE (INDUSTRIAL FORKLIFT)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
FLUSH/REPLACE COOLANT AS NEEDED
CHANGE TRANSMISSION OIL
CHANGE DIFFERENTIAL/DRIVE AXLE OIL",NULL,40,NULL,0,"2026-07-22 02:34:09",1288,1,265,35342092-c87b-49c8-ae48-b7a0ca479b03
2645,1,"2000 HR SERVICE (LOADER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT HYDRAULIC PUMPS
INSPECT DRIVE MOTORS
INSPECT FINAL DRIVES
INSPECT TURBOCHARGER
INSPECT INJECTORS
INSPECT AFTERTREATMENT COMPONENTS
INSPECT STRUCTURAL WELDS
HYDRAULIC PERFORMANCE TEST

REVIEW ACTIVE FAULT CODES
",NULL,40,NULL,0,"2026-07-22 02:34:29",1288,1,265,8825942d-b09e-45d0-8ebb-70066aed20e3
2646,1,"2000 HR SERVICE (MAEDA CC1485S-1)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","PERFORM 1000 HR SERVICE +
SAMPLE HYD OIL
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE COOLANT
CHANGE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:34:52",1288,1,265,e9665fca-1e38-4d33-900b-9cd8f9d09990
2647,1,"2000 HR SERVICE (MANITOWOC 10K CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT PLANETARIES
INSPECT GEARBOXES
",NULL,40,NULL,0,"2026-07-22 02:35:21",1288,1,265,ce320ad4-6263-459e-bf69-6bca816b3290
2648,1,"2000 HR SERVICE (MANITOWOC 11K CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT PLANETARIES
INSPECT GEARBOXES
",NULL,40,NULL,0,"2026-07-22 02:35:42",1288,1,265,120c31f4-470e-4533-b8a5-af4450336d8f
2649,1,"2000 HR SERVICE (MANITOWOC 2250 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
SAMPLE COOLANT/ CHANGE FILTERS
INSPECT PLANETARIES
INSPECT GEARBOXES/CHANGE OIL
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES",NULL,40,NULL,0,"2026-07-22 02:35:59",1288,1,265,ce9636d8-fd88-4db4-884d-c9025fa42316
2650,1,"2000 HR SERVICE (MANITOWOC 999 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT PLANETARIES
INSPECT GEARBOXES
",NULL,40,NULL,0,"2026-07-22 02:36:27",1288,1,265,b83e8fb4-2a91-4e49-a03f-2a7b78109a37
2651,1,"2000 HR SERVICE (MANITOWOC MLC100 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
SAMPLE COOLANT/ CHANGE FILTERS
INSPECT PLANETARIES
INSPECT GEARBOXES/CHANGE OIL
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES",NULL,40,NULL,0,"2026-07-22 02:36:48",1288,1,265,31eaae47-d174-4f7e-8282-fbe7e042acd1
2652,1,"2000 HR SERVICE (MANITOWOC MLC165 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
SAMPLE COOLANT/ CHANGE FILTERS
INSPECT PLANETARIES
INSPECT GEARBOXES/CHANGE OIL
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES
",NULL,40,NULL,0,"2026-07-22 02:37:06",1288,1,265,512eb43a-3a41-4c93-803a-dc8a381f7282
2653,1,"2000 HR SERVICE (MANITOWOC MLC300 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
SAMPLE COOLANT/ CHANGE FILTERS
INSPECT PLANETARIES
INSPECT GEARBOXES/CHANGE OIL
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES
",NULL,40,NULL,0,"2026-07-22 02:37:26",1288,1,265,8bba1d83-ff7c-4087-a164-b3988f97dac8
2654,1,"2000 HR SERVICE (LINKBELT LS338)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• COMPLETE ALL 1000 HOUR ITEMS
• DRAIN, FLUSH AND REPLACE COOLANT
• CHANGE ALL GEARCASE OILS
• CHANGE TORQUE CONVERTER / TRANSMISSION OIL
• REPLACE TORQUE CONVERTER FILTER
• REMOVE AND CLEAN SUCTION SCREEN
• INSPECT TORQUE CONVERTER DRIVE COMPONENTS
• INSPECT TRANSMISSION PUMP OUTPUT
• INSPECT SWING BEARING CONDITION
• INSPECT DRUMS, SHAFTS AND BEARINGS
• INSPECT SHEAVES FOR WEAR
• INSPECT HOOK BLOCKS
• PERFORM STRUCTURAL INSPECTION
• PERFORM FULL FUNCTION TEST
",NULL,40,NULL,0,"2026-07-22 02:37:45",1288,1,265,905cd8f4-17c5-470d-a1d4-401b7a6612a8
2655,1,"2000 HR SERVICE (MILLENNIUM 4100 w/RINGER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 250 HOUR TASKS PLUS
• SAMPLE HYDRAULIC OIL (CHANGE AS NEEDED)
• SAMPLE COOLANT (CHANGE AS NEEDED)",NULL,40,NULL,0,"2026-07-22 02:38:07",1288,1,265,2211cf6a-679c-4a93-9eaa-f1358e65335e
2656,1,"2000 HR SERVICE (SHUTTLELIFT 5540F CARRY DECK)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE ENGINE COOLANT
INSPECT SWING MECHANISM
SAMPLE HYD OIL",NULL,40,NULL,0,"2026-07-22 02:38:30",1288,1,265,8ef3b2cf-36e5-4473-a63d-02cd63a42012
2657,1,"2000 HR SERVICE (SKIDSTEER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","PERFORM ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT HYDRAULIC PUMPS
INSPECT FINAL DRIVES
INSPECT TURBOCHARGER
",NULL,40,NULL,0,"2026-07-22 02:38:55",1288,1,265,ba594ec8-3e51-47e4-8a38-b8f32453afde
2658,1,"2000 HR SERVICE (TADANO GTC-1300 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","COMPLETE ALL 1000 HOUR ITEMS
SAMPLE HYD OIL
SAMPLE COOLANT
CHANGE SWING BRAKE OIL BASED ON WINCH OPERATION HOURS
INSPECT SWING BRAKE
ENGINE - INSPECT VALVE CLEARANCE
",NULL,40,NULL,0,"2026-07-22 02:39:12",1288,1,265,956ac5b4-a682-46fd-9338-853c82806067
2659,1,"2000 HR SERVICE (TADANO GTC-800 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE ALL 1000 HOUR ITEMS
SAMPLE ENGINE COOLANT/REPLACE FILTER
SAMPLE HYD OIL
REPLACE ALL HYDRAULIC FILTERS
CLEAN HYDRAULIC TANK BREATHER
CHANGE HOIST GEARBOX OIL
CHECK SWING BEARING CLEARANCE
CHANGE SWING DRIVE OIL
INSPECT SWING MECHANISM
BLEED SWING DRIVE BRAKE
INSPECT SWING DRIVE BRAKE
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES",NULL,40,NULL,0,"2026-07-22 02:39:31",1288,1,265,2f0f8a66-e693-454a-aa95-5f36b9d9534b
2660,1,"2000 HR SERVICE (TADANO GTC-900 CRAWLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","COMPLETE ALL 1000 HOUR ITEMS
SAMPLE ENGINE COOLANT/REPLACE FILTER
SAMPLE HYD OIL
REPLACE ALL HYDRAULIC FILTERS
CLEAN HYDRAULIC TANK BREATHER
CHANGE HOIST GEARBOX OIL
CHECK SWING BEARING CLEARANCE
CHANGE SWING DRIVE OIL
INSPECT SWING MECHANISM
BLEED SWING DRIVE BRAKE
INSPECT SWING DRIVE BRAKE
CHANGE FINAL DRIVE OIL IN LEFT & RIGHT CRAWLER TRACK FINAL DRIVES",NULL,40,NULL,0,"2026-07-22 02:39:49",1288,1,265,eb2f08d2-b1a4-43cd-90cf-6cb84ceff907
2661,1,"2000 HR SERVICE (TELEHANDLER FORKLIFT)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
SAMPLE TRANSMISSION OIL
CHANGE AXLES OILS
REPLACE COOLANT
REPLACE ALL FILTERS
INSPECT BOOM STRUCTURE
INSPECT PINS & BUSHINGS
INSPECT DRIVESHAFTS
CHECK SAFETY FUNCTIONS",NULL,40,NULL,0,"2026-07-22 02:40:06",1288,1,265,5748a351-a908-4b70-b20e-8f5c01bd6d31
2662,1,"2000 HR SERVICE (VAC TRUCK)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDE ALL 1000 HR TASKS
WATERPUMP - SEALS
WATERPUMP - VALVES
",NULL,40,NULL,0,"2026-07-22 02:40:29",1288,1,265,546f724d-9ce0-499f-beb0-5364549957f9
2663,1,"2000 HR SERVICE (WATER TRUCK)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT DIFFERENTIALS
INSPECT TRANSMISSION
INSPECT TURBOCHARGER
INSPECT ENGINE MOUNTS
ENGINE PERFORMANCE TEST
",NULL,40,NULL,0,"2026-07-22 02:40:45",1288,1,265,c57c6f0b-8854-41ea-8e70-231875e5f6a7
2664,1,"2000 HR TUGBOAT (GENSET - STARBOARD) - HOUR",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 1000 HOUR TASKS PLUS
• SAMPLE HYD OIL/CHANGE AS NEEDED
• SAMPLE COOLANT/CHANGE AS NEEDED",NULL,40,NULL,0,"2026-07-22 02:41:02",1288,1,265,8a28ef03-bc9d-432a-8a1f-a7cca303e95c
2665,1,"2000 HR TUGBOAT (MAIN - STARBOARD) - HOUR",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 1000 HOUR TASKS PLUS
• SAMPLE HYD OIL/CHANGE AS NEEDED
• SAMPLE COOLANT/CHANGE AS NEEDED",NULL,40,NULL,0,"2026-07-22 02:41:21",1288,1,265,cffa5c13-8750-4f0f-8730-6c8d3c2e4f2a
2666,1,"2000 HR TUGBOAT (SINGLE SCREW)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 1000 HOUR TASKS PLUS
• SAMPLE HYD OIL/CHANGE AS NEEDED
• SAMPLE COOLANT/CHANGE AS NEEDED
",NULL,40,NULL,0,"2026-07-22 02:41:39",1288,1,265,8b648ca4-30a4-4905-8548-de8fb5cd267a
2667,2,"2000 MI TUGBOAT (GENSET - PORT) - ODOMETER",NULL,NULL,2000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 1000 HOUR TASKS PLUS
• SAMPLE HYD OIL/CHANGE AS NEEDED
• SAMPLE COOLANT/CHANGE AS NEEDED",NULL,NULL,40,0,"2026-07-22 02:42:40",1288,1,265,36fd4da6-3ba9-428d-9f47-ed0f6b148d9f
2668,2,"2000 MI TUGBOAT (MAIN - PORT) - ODOMETER",2000,NULL,2000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 1000 HOUR TASKS PLUS
• SAMPLE HYD OIL/CHANGE AS NEEDED
• SAMPLE COOLANT/CHANGE AS NEEDED",NULL,40,40,0,"2026-07-22 02:43:03",1288,1,265,976a03ae-9113-42ad-887e-d5159e83dabf
2669,2,"20000 MI SERVICE (DUMP TRUCK)",20000,NULL,20000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 6,000 MI SERVICE ITEMS, PLUS:

ENGINE MAINTENANCE:
- CHANGE ENGINE OIL AND FILTER
-REPLACE FUEL FILTERS (PRIMARY AND SECONDARY IF REQUIRED)
-INSPECT SERPENTINE BELTS AND TENSIONERS
-INSPECT COOLING SYSTEM HOSES AND CLAMPS
-CHECK ENGINE MOUNTS

AIR INTAKE SYSTEM:
-INSPECT AIR CLEANER RESTRICTION INDICATOR
-INSPECT AIR FILTER AND REPLACE IF NEEDED
-CHECK TURBOCHARGER CONNECTIONS

DRIVELINE:
-INSPECT DRIVESHAFT
-LUBRICATE U-JOINTS
-INSPECT CARRIER BEARINGS
-CHECK DIFFERENTIAL FLUID LEVELS

TRANSMISSION:
-INSPECT TRANSMISSION FOR LEAKS
-CHECK TRANSMISSION FLUID CONDITION
-INSPECT PTO AND PTO MOUNTS

AXLES & HUBS:
-CHECK AXLE OIL LEVELS
-INSPECT WHEEL SEALS FOR LEAKS
-CHECK HUB OIL LEVELS

BRAKE SYSTEM:
-MEASURE BRAKE LINING THICKNESS
-INSPECT ABS SENSORS AND WIRING
-CHECK BRAKE ADJUSTMENT
-INSPECT FOUNDATION BRAKE COMPONENTS

SUSPENSION:
-TORQUE-CHECK SUSPENSION COMPONENTS
-INSPECT SPRING HANGERS
-CHECK TORQUE RODS AND BUSHINGS
-INSPECT AIR BAGS (IF EQUIPPED)

HYDRAULIC SYSTEM:
-CHECK HYDRAULIC TANK BREATHER
-INSPECT HYDRAULIC FILTER CONDITION
-VERIFY HYDRAULIC PRESSURE AND OPERATION

FRAME & BODY:
-INSPECT FRAME RAILS FOR CRACKS
-CHECK CROSS MEMBERS
-INSPECT DUMP BODY HINGES AND PINS
-CHECK TAILGATE OPERATION AND HARDWARE

SAFETY INSPECTION:
-VERIFY REFLECTIVE TAPE CONDITION
-TEST BACKUP CAMERA (IF EQUIPPED)
",NULL,200,200,0,"2026-07-22 02:43:34",1288,1,265,6d916c6f-0df1-41b2-9b44-3a6ddf8fb534
2670,2,"20000 MI SERVICE (FLATBED TRUCK)",NULL,NULL,20000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 6,000 MI SERVICE ITEMS, PLUS:

ENGINE MAINTENANCE:
-CHANGE ENGINE OIL AND FILTER
-REPLACE FUEL FILTERS (PRIMARY AND SECONDARY IF REQUIRED)
-INSPECT SERPENTINE BELTS AND TENSIONERS
-INSPECT COOLING SYSTEM HOSES AND CLAMPS
-CHECK ENGINE MOUNTS

AIR INTAKE SYSTEM:
-INSPECT AIR CLEANER RESTRICTION INDICATOR
-INSPECT AIR FILTER AND REPLACE IF NEEDED
-CHECK TURBOCHARGER CONNECTIONS

DRIVELINE:
-INSPECT DRIVESHAFT
-LUBRICATE U-JOINTS
-INSPECT CARRIER BEARINGS
-CHECK DIFFERENTIAL FLUID LEVELS

TRANSMISSION:
-INSPECT TRANSMISSION FOR LEAKS
-CHECK TRANSMISSION FLUID CONDITION/CHANGE FILTER
-INSPECT PTO AND PTO MOUNTS

AXLES & HUBS:
-CHECK AXLE OIL LEVELS
-INSPECT WHEEL SEALS FOR LEAKS
-CHECK HUB OIL LEVELS

BRAKE SYSTEM:
-MEASURE BRAKE LINING THICKNESS
-INSPECT ABS SENSORS AND WIRING
-CHECK BRAKE ADJUSTMENT
-INSPECT FOUNDATION BRAKE COMPONENTS

SUSPENSION:
-TORQUE-CHECK SUSPENSION COMPONENTS
-INSPECT SPRING HANGERS
-CHECK TORQUE RODS AND BUSHINGS
-INSPECT AIR BAGS (IF EQUIPPED)

HYDRAULIC SYSTEM:
-CHECK HYDRAULIC TANK BREATHER
-INSPECT HYDRAULIC FILTER CONDITION/SAMPLE FLUID
-VERIFY HYDRAULIC PRESSURE AND OPERATION

FRAME & BODY:
-INSPECT FRAME RAILS FOR CRACKS
-CHECK CROSS MEMBERS
-CHECK TAILGATE OPERATION AND HARDWARE

SAFETY INSPECTION:
-VERIFY REFLECTIVE TAPE CONDITION
-TEST BACKUP CAMERA (IF EQUIPPED)
",NULL,NULL,200,0,"2026-07-22 02:43:55",1288,1,265,a518c1e2-81dc-496d-a046-bc2c1ac4c566
2671,2,"20000 MI SERVICE (GROVE TMS9000-2 TRUCK CRANE)",NULL,NULL,20000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• REPLACE ENGINE OIL & FILTER(S)
• REPLACE PRIMARY FUEL FILTER
• REPLACE SECONDARY FUEL FILTER
• CHECK FUEL/WATER SEPARATOR
• INSPECT AIR FILTER RESTRICTION INDICATOR
• REPLACE AIR FILTER(S) IF REQUIRED
• CHECK COOLANT LEVEL AND FREEZE PROTECTION
• INSPECT RADIATOR AND CHARGE AIR COOLER
• INSPECT COOLING FAN AND FAN DRIVE
• CHECK BELT CONDITION AND TENSION
• INSPECT ALL ENGINE HOSES
• INSPECT EXHAUST SYSTEM
• CHECK BATTERY CONDITION
• CLEAN AND TIGHTEN BATTERY CONNECTIONS
• TEST CHARGING SYSTEM
• CHECK STARTER OPERATION
• CHECK FOR ENGINE OIL LEAKS
• CHECK FOR FUEL LEAKS
• CHECK FOR COOLANT LEAKS
• CHECK ENGINE MOUNTS
• INSPECT TURBOCHARGER FOR LEAKS OR EXCESSIVE PLAY
• CHECK ENGINE BREATHER SYSTEM
• INSPECT CAC BOOTS AND CLAMPS
• CHECK ECM FOR ACTIVE FAULT CODES
• RECORD ENGINE HOURS AND MILEAGE
",NULL,NULL,200,0,"2026-07-22 02:44:17",1288,1,265,974c4728-c391-4b04-9d89-7be3433dec22
2672,2,"20000 MI SERVICE (MECHANIC)",NULL,NULL,20000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 6,000 MI SERVICE ITEMS, PLUS:

ENGINE MAINTENANCE:
-CHANGE ENGINE OIL AND FILTER
-REPLACE FUEL FILTERS (PRIMARY AND SECONDARY IF REQUIRED)
-INSPECT SERPENTINE BELTS AND TENSIONERS
-INSPECT COOLING SYSTEM HOSES AND CLAMPS
-CHECK ENGINE MOUNTS

AIR INTAKE SYSTEM:
-INSPECT AIR CLEANER RESTRICTION INDICATOR
-INSPECT AIR FILTER AND REPLACE IF NEEDED
-CHECK TURBOCHARGER CONNECTIONS

DRIVELINE:
-INSPECT DRIVESHAFT
-LUBRICATE U-JOINTS
-INSPECT CARRIER BEARINGS
-CHECK DIFFERENTIAL FLUID LEVELS

TRANSMISSION:
-INSPECT TRANSMISSION FOR LEAKS
-CHECK TRANSMISSION FLUID CONDITION/CHANGE FILTER
-INSPECT PTO AND PTO MOUNTS

AXLES & HUBS:
-CHECK AXLE OIL LEVELS
-INSPECT WHEEL SEALS FOR LEAKS
-CHECK HUB OIL LEVELS

BRAKE SYSTEM:
-MEASURE BRAKE LINING THICKNESS
-INSPECT ABS SENSORS AND WIRING
-CHECK BRAKE ADJUSTMENT
-INSPECT FOUNDATION BRAKE COMPONENTS

SUSPENSION:
-TORQUE-CHECK SUSPENSION COMPONENTS
-INSPECT SPRING HANGERS
-CHECK TORQUE RODS AND BUSHINGS
-INSPECT AIR BAGS (IF EQUIPPED)

HYDRAULIC SYSTEM:
-CHECK HYDRAULIC TANK BREATHER
-INSPECT HYDRAULIC FILTER CONDITION/SAMPLE FLUID
-VERIFY HYDRAULIC PRESSURE AND OPERATION

FRAME & BODY:
-INSPECT FRAME RAILS FOR CRACKS
-CHECK CROSS MEMBERS
-CHECK TAILGATE OPERATION AND HARDWARE

SAFETY INSPECTION:
-VERIFY REFLECTIVE TAPE CONDITION
-TEST BACKUP CAMERA (IF EQUIPPED)
",NULL,NULL,200,0,"2026-07-22 02:44:34",1288,1,265,f4c3eb76-ca82-481c-b771-c8f97d761e42
2673,2,"20000 MI SERVICE (WATER TRUCK)",NULL,NULL,20000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 6,000 MI SERVICE ITEMS, PLUS:

ENGINE MAINTENANCE:
- CHANGE ENGINE OIL AND FILTER
-REPLACE FUEL FILTERS (PRIMARY AND SECONDARY IF REQUIRED)
-INSPECT SERPENTINE BELTS AND TENSIONERS
-INSPECT COOLING SYSTEM HOSES AND CLAMPS
-CHECK ENGINE MOUNTS

AIR INTAKE SYSTEM:
-INSPECT AIR CLEANER RESTRICTION INDICATOR
-INSPECT AIR FILTER AND REPLACE IF NEEDED
-CHECK TURBOCHARGER CONNECTIONS

DRIVELINE:
-INSPECT DRIVESHAFT
-LUBRICATE U-JOINTS
-INSPECT CARRIER BEARINGS
-CHECK DIFFERENTIAL FLUID LEVELS

TRANSMISSION:
-INSPECT TRANSMISSION FOR LEAKS
-CHECK TRANSMISSION FLUID CONDITION
-INSPECT PTO AND PTO MOUNTS

AXLES & HUBS:
-CHECK AXLE OIL LEVELS
-INSPECT WHEEL SEALS FOR LEAKS
-CHECK HUB OIL LEVELS

BRAKE SYSTEM:
-MEASURE BRAKE LINING THICKNESS
-INSPECT ABS SENSORS AND WIRING
-CHECK BRAKE ADJUSTMENT
-INSPECT FOUNDATION BRAKE COMPONENTS

SUSPENSION:
-TORQUE-CHECK SUSPENSION COMPONENTS
-INSPECT SPRING HANGERS
-CHECK TORQUE RODS AND BUSHINGS
-INSPECT AIR BAGS (IF EQUIPPED)

HYDRAULIC SYSTEM:
-CHECK HYDRAULIC TANK BREATHER
-INSPECT HYDRAULIC FILTER CONDITION
-VERIFY HYDRAULIC PRESSURE AND OPERATION

FRAME & BODY:
-INSPECT FRAME RAILS FOR CRACKS
-CHECK CROSS MEMBERS
-INSPECT DUMP BODY HINGES AND PINS
-CHECK TAILGATE OPERATION AND HARDWARE

SAFETY INSPECTION:
-VERIFY REFLECTIVE TAPE CONDITION
-TEST BACKUP CAMERA (IF EQUIPPED)
",NULL,NULL,200,0,"2026-07-22 02:44:52",1288,1,265,1a1f4b4a-5f77-45f0-a272-479e35fa730a
2674,1,"250 HR SERVICE (APU* - MANITOWOC MLC300 CRAWLER)",250,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","250 HOUR AUX POWER UNIT SERVICE",NULL,30,NULL,0,"2026-07-22 02:45:17",1288,1,265,2958763f-4bf8-4b4b-bc76-7643d324eb26
2675,1,"250 HR SERVICE (BIO FUEL)",250,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE FUEL FILTERS EVERY 250 HR
SAMPLE BIO FUEL",NULL,40,NULL,0,"2026-07-22 02:45:40",1288,1,265,a194f59c-540d-4ba8-984f-6eb59fad71e0
2676,1,"250 HR SERVICE (DIESEL PUMP)",250,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB","CHANGE ENGINE OIL & FILTER
CHANGE FUEL FILTERS
CHANGE AIR FILTERS",NULL,30,NULL,0,"2026-07-22 02:45:59",1288,1,265,1d009ece-2cdc-421b-bf6f-35c74e31c935
2677,1,"250 HR SERVICE (HOT TAR SUPER SHOT)",250,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE HYD FILTER EVERY 250 HRS OF OPERATION",NULL,40,NULL,0,"2026-07-22 02:46:30",1288,1,265,bed4cf96-f4c7-46f3-a3ab-dd46ea50c992
2678,1,"250 HR SERVICE (WELDER MILLER 400)",250,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE ENGINE OIL & FILTER
REPLACE FUEL FILTER(S)
INSPECT/REPLACE AIR FILTER

CHECK ALTERNATOR OUTPUT
CHECK BATTERY CONDITION
INSPECT COOLING SYSTEM
INSPECT ENGINE MOUNTS
INSPECT EXHAUST SYSTEM
CHECK FOR OIL LEAKS
CHECK FOR FUEL LEAKS
INSPECT WELD LEADS
INSPECT ELECTRODE HOLDER
INSPECT GROUND CLAMP
CHECK AC/DC OUTPUT
VERIFY AUXILIARY POWER OUTPUT
CLEAN MACHINE INTERIOR
REMOVE DEBRIS FROM COOLING SYSTEM
OPERATIONAL TEST
",NULL,30,NULL,0,"2026-07-22 02:46:49",1288,1,265,5690be9d-e589-4d1c-be70-85bd76a19280
2679,3,"3 MONTH SERVICE (EXCITER OIL CHANGE)",NULL,90,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INSPECT/CHANGE EXCITER OIL EVERY 50 EXCITER (DRIVE) HRS - SERVICE SET TO 3 MONTHS TO CHECK. RECORDED AS MILEAGE.",5,NULL,NULL,0,"2026-07-22 02:47:08",1288,1,265,2bceaf77-e56c-4834-9688-611e3350ac7d
